,0
engine_type,electric
year_energymix,2020
vehicles_config_mode,sim_config
vehicles_initial_placement,random_greedy
vehicle_model_name,Fiat 500e 2020
n_vehicles,200
stations_config_mode,sim_config
distributed_cps,True
system_cps,True
profile_type,single_phase_2
charging_config_mode,sim_config
cps_placement_policy,num_parkings
tot_n_charging_poles,50
n_charging_zones,10
charging_strategy,reactive
charging_relocation_strategy,closest_queueing
queuing,True
n_workers,1
alpha_policy,auto
beta,100
battery_swap,False
avg_reach_time,0
avg_service_time,0
relocation,False
relocation_strategy,
relocation_technique,frozenset()
n_relocation_workers,1
avg_relocation_speed,20
relocation_capacity,1
relocation_profitability_check,False
relocation_vehicle_consumption,7
diesel_price,0.65
unlock_fee,1
rent_fee,0.15
avg_relocation_distance,1
avg_trip_duration,10
cps_zones_percentage,0.0019157088122605363
city,Roma
data_source_id,enjoy
city_scenario_folder,default
alpha,21.31273069411744
n_vehicles_sim,200
sim_duration,5270400.0
tot_potential_charging_energy,270840.0
n_same_zone_trips,11355
n_not_same_zone_trips,11274
n_no_close_vehicles,6860
n_deaths,0
n_booking_reqs,29489
n_bookings,22629
n_unsatisfied,6860
fraction_satisfied,0.7673708840584624
fraction_unsatisfied,0.23262911594153757
fraction_same_zone_trips,0.3850588354979823
fraction_not_same_zone_trips,0.3823120485604802
fraction_no_close_vehicles,0.2326291159415375
fraction_not_enough_energy,0.0
fraction_same_zone_trips_satisfied,0.501789738830704
fraction_not_same_zone_trips_satisfied,0.498210261169296
fraction_no_close_vehicles_unsatisfied,1.0
fraction_deaths_unsatisfied,0.0
n_charges,839
tot_mobility_distance,134212683.0975543
tot_mobility_duration,39861073.857091
cum_relo_ret_t,208902.67228963686
min_vehicles_relocated,inf
max_vehicles_relocated,-inf
avg_relocation_step_distance,NA
tot_vehicles_moved,0
n_charging_requests_system,839
n_charges_system,0
n_charges_users,0
n_charge_deaths,0
fraction_charge_deaths,0.0
soc_avg,61.64053343328584
soc_med,61.48815750861749
charging_time_avg,5.2538936920522525
charging_time_med,5.2037697940111
n_charges_by_vehicle_avg,4.195
n_charges_by_vehicle_system_avg,4.195
n_charges_by_vehicle_users_avg,0
tot_potential_mobility_distance,174653176.19028413
tot_potential_mobility_duration,52182532.62708
tot_potential_welltotank_energy,32204.282329377987
tot_potential_tanktowheel_energy,25385.15954289749
tot_potential_mobility_energy,57589.44187227548
tot_potential_welltotank_co2_emissions,12715.748875172092
tot_potential_welltowheel_co2_emissions,0.0
tot_potential_co2_emissions_kg,12715.748875172092
tot_welltotank_energy,32204.282329377987
tot_tanktowheel_energy,25385.159542897494
tot_mobility_energy,57589.44187227548
tot_welltotank_co2_emissions,12715.748875172094
tot_tanktowheel_co2_emissions,0.0
tot_co2_emissions_kg,12715.748875172094
tot_charging_energy,25390.1768119594
tot_charging_return_distance,2162465.298802578
fraction_charges_system,1.0
fraction_energy_system,1.0
fraction_duration_system,1.0
fraction_charges_users,0
fraction_energy_users,0
fraction_duration_users,0
charging_duration_avg,18914.01729138811
charging_energy_event_avg,30.26242766622098
charging_energy_event_max,36.71863348696417
charging_energy_event_med,29.973714013503937
cum_relo_out_t,0.0
cum_relo_t,208902.67228963686
cum_relo_khw,410.88073319448523
avg_hourly_relo_t,8704.278012068202
max_driving_distance,41883.47752455863
percentage_satisfied,76.73708840584624
percentage_unsatisfied,23.262911594153756
percentage_same_zone_trips,38.505883549798234
percentage_not_same_zone_trips,38.231204856048016
percentage_no_close_vehicles,23.262911594153753
percentage_not_enough_energy,0.0
percentage_same_zone_trips_satisfied,50.1789738830704
percentage_not_same_zone_trips_satisfied,49.8210261169296
percentage_no_close_vehicles_unsatisfied,100.0
percentage_deaths_unsatisfied,0.0
percentage_charge_deaths,0.0
percentage_charges_system,100.0
percentage_energy_system,100.0
percentage_duration_system,100.0
percentage_charges_users,0
percentage_energy_users,0
percentage_duration_users,0
cars_cost,66666.66666666667
charging_infrastructure_cost,2105.391666666667
scenario_cost,68772.05833333333
relocation_cost,1334.6559618504577
energy_cost,2321.6843831941665
revenues,172731.32004739434
washing_cost,4421.29
sim_cost,8077.630345044624
profit,95881.63136901638
