,time,zone_id,queue,charging,id
0,2020-10-01 00:00:00+00:00,769,0,0,769
1,2020-10-01 00:00:00+00:00,2072,0,0,2072
2,2020-10-13 06:57:52.496767,2072,0,1,2072
3,2020-10-13 10:17:22.587613,2072,0,1,2072
4,2020-10-13 16:10:16.466238,2072,0,1,2072
5,2020-10-14 15:14:08.554432,2072,0,1,2072
6,2020-10-01 00:00:00+00:00,770,0,0,770
7,2020-10-01 00:00:00+00:00,308,0,0,308
8,2020-10-14 01:20:58.312021,308,0,1,308
9,2020-10-01 00:00:00+00:00,825,0,0,825
10,2020-10-13 18:54:50.413290,825,0,1,825
11,2020-10-01 00:00:00+00:00,719,0,0,719
12,2020-10-14 00:58:34.819247,719,0,1,719
13,2020-10-14 10:55:50.178500,719,0,1,719
14,2020-10-01 00:00:00+00:00,717,0,0,717
15,2020-10-01 00:00:00+00:00,876,0,0,876
16,2020-10-13 20:50:13.070399,876,0,1,876
17,2020-10-01 00:00:00+00:00,707,0,0,707
18,2020-10-01 00:00:00+00:00,716,0,0,716
19,2020-10-10 21:36:33.213358,716,0,1,716
20,2020-10-01 00:00:00+00:00,828,0,0,828
21,2020-10-01 00:00:00+00:00,827,0,0,827
22,2020-10-01 00:00:00+00:00,547,0,0,547
23,2020-10-13 21:10:02.162126,547,0,1,547
24,2020-10-01 00:00:00+00:00,942,0,0,942
25,2020-10-01 00:00:00+00:00,436,0,0,436
26,2020-10-13 11:12:55.128940,436,0,1,436
27,2020-10-01 00:00:00+00:00,594,0,0,594
28,2020-10-01 00:00:00+00:00,660,0,0,660
29,2020-10-01 00:00:00+00:00,933,0,0,933
30,2020-10-14 16:13:42.007953,933,0,1,933
31,2020-10-01 00:00:00+00:00,708,0,0,708
32,2020-10-01 00:00:00+00:00,877,0,0,877
33,2020-10-01 00:00:00+00:00,664,0,0,664
34,2020-10-01 00:00:00+00:00,883,0,0,883
35,2020-10-14 09:23:03.182141,883,0,1,883
36,2020-10-01 00:00:00+00:00,820,0,0,820
37,2020-10-12 08:54:57.416881,820,0,1,820
38,2020-10-01 00:00:00+00:00,1101,0,0,1101
39,2020-10-13 17:07:28.671764,1101,0,1,1101
40,2020-10-14 01:05:10.679058,1101,0,1,1101
41,2020-10-14 08:40:04.065861,1101,0,1,1101
42,2020-10-01 00:00:00+00:00,706,0,0,706
43,2020-10-13 09:35:00.211132,706,0,1,706
44,2020-10-01 00:00:00+00:00,932,0,0,932
45,2020-10-01 00:00:00+00:00,988,0,0,988
46,2020-10-12 22:01:48.340206,988,0,1,988
47,2020-10-14 11:32:00.301335,988,0,1,988
48,2020-10-14 14:00:39.172478,988,0,1,988
49,2020-10-01 00:00:00+00:00,1268,0,0,1268
50,2020-10-14 14:27:50.464562,1268,0,1,1268
51,2020-10-14 15:57:34.391601,1268,0,1,1268
52,2020-10-01 00:00:00+00:00,649,0,0,649
53,2020-10-14 09:02:04.200588,649,0,1,649
54,2020-10-01 00:00:00+00:00,1051,0,0,1051
55,2020-10-01 00:00:00+00:00,1158,0,0,1158
56,2020-10-09 11:18:12.191522,1158,0,1,1158
57,2020-10-01 00:00:00+00:00,546,0,0,546
58,2020-10-01 00:00:00+00:00,944,0,0,944
59,2020-10-11 17:13:20.381068,944,0,1,944
60,2020-10-01 00:00:00+00:00,1381,0,0,1381
61,2020-10-14 10:01:56.436319,1381,0,1,1381
62,2020-10-14 14:15:03.739336,1381,0,1,1381
63,2020-10-01 00:00:00+00:00,822,0,0,822
64,2020-10-01 00:00:00+00:00,826,0,0,826
65,2020-10-12 07:06:55.690236,826,0,1,826
66,2020-10-01 00:00:00+00:00,483,0,0,483
67,2020-10-13 10:21:34.097575,483,0,1,483
68,2020-10-01 00:00:00+00:00,704,0,0,704
69,2020-10-09 22:14:38.386177,704,0,1,704
70,2020-10-13 17:50:09.188421,704,0,1,704
71,2020-10-14 15:33:11.905134,704,0,1,704
72,2020-10-01 00:00:00+00:00,767,0,0,767
73,2020-10-01 00:00:00+00:00,1102,0,0,1102
74,2020-10-01 00:00:00+00:00,1157,0,0,1157
75,2020-10-13 21:46:04.951539,1157,0,1,1157
76,2020-10-01 00:00:00+00:00,995,0,0,995
77,2020-10-01 00:00:00+00:00,996,0,0,996
78,2020-10-12 22:04:43.536113,996,0,1,996
79,2020-10-13 19:33:21.346611,996,0,1,996
80,2020-10-01 00:00:00+00:00,709,0,0,709
81,2020-10-14 08:03:40.216888,709,0,1,709
82,2020-10-14 12:08:03.176618,709,0,1,709
