,time,zone_id,queue,charging,id
0,2020-10-01 00:00:00+00:00,769,0,0,769
1,2020-10-02 18:19:00.726989,769,0,1,769
2,2020-10-07 14:32:07.174265,769,0,1,769
3,2020-10-11 17:39:42.471051,769,0,1,769
4,2020-10-12 04:36:11.894969,769,0,1,769
5,2020-10-12 16:17:35.832815,769,0,1,769
6,2020-10-01 00:00:00+00:00,2072,0,0,2072
7,2020-10-02 12:19:10.376808,2072,0,1,2072
8,2020-10-03 06:15:37.812705,2072,0,1,2072
9,2020-10-03 11:38:15.047465,2072,0,2,2072
10,2020-10-04 14:48:42.485995,2072,0,1,2072
11,2020-10-05 08:19:35.934946,2072,0,1,2072
12,2020-10-05 12:38:54.308132,2072,0,2,2072
13,2020-10-06 07:13:45.448062,2072,0,1,2072
14,2020-10-07 06:25:44.074333,2072,0,1,2072
15,2020-10-09 04:43:23.349965,2072,0,1,2072
16,2020-10-09 15:55:19.662051,2072,0,1,2072
17,2020-10-10 05:18:08.154758,2072,0,1,2072
18,2020-10-11 14:58:33.344364,2072,0,1,2072
19,2020-10-11 16:03:14.622936,2072,0,2,2072
20,2020-10-11 19:26:42.896534,2072,0,3,2072
21,2020-10-12 15:50:03.521491,2072,0,1,2072
22,2020-10-13 14:53:34.522159,2072,0,1,2072
23,2020-10-14 10:19:37.205425,2072,0,1,2072
24,2020-10-01 00:00:00+00:00,770,0,0,770
25,2020-10-03 08:53:57.581259,770,0,1,770
26,2020-10-06 05:57:53.045227,770,0,1,770
27,2020-10-09 08:40:15.134276,770,0,1,770
28,2020-10-13 22:04:21.175780,770,0,1,770
29,2020-10-14 07:52:56.072886,770,0,1,770
30,2020-10-01 00:00:00+00:00,308,0,0,308
31,2020-10-04 19:48:12.649575,308,0,1,308
32,2020-10-06 21:24:54.669338,308,0,1,308
33,2020-10-07 23:10:11.060438,308,0,1,308
34,2020-10-10 18:27:46.262368,308,0,1,308
35,2020-10-11 02:43:32.017086,308,0,1,308
36,2020-10-13 22:14:04.440138,308,0,1,308
37,2020-10-14 13:20:46.991876,308,0,1,308
38,2020-10-01 00:00:00+00:00,825,0,0,825
39,2020-10-06 12:50:18.384029,825,0,1,825
40,2020-10-08 06:42:58.952953,825,0,1,825
41,2020-10-01 00:00:00+00:00,719,0,0,719
42,2020-10-04 23:42:59.418616,719,0,1,719
43,2020-10-07 03:13:25.332080,719,0,1,719
44,2020-10-12 18:37:49.728515,719,0,1,719
45,2020-10-14 15:18:30.091713,719,0,1,719
46,2020-10-01 00:00:00+00:00,717,0,0,717
47,2020-10-04 21:32:56.506783,717,0,1,717
48,2020-10-05 05:28:41.336966,717,0,1,717
49,2020-10-10 08:33:22.631433,717,0,1,717
50,2020-10-01 00:00:00+00:00,876,0,0,876
51,2020-10-01 19:54:01.301202,876,0,1,876
52,2020-10-02 07:36:21.944667,876,0,1,876
53,2020-10-06 07:22:58.459905,876,0,1,876
54,2020-10-11 15:18:27.285799,876,0,1,876
55,2020-10-11 23:00:51.478753,876,0,1,876
56,2020-10-12 01:00:45.258668,876,0,2,876
57,2020-10-01 00:00:00+00:00,707,0,0,707
58,2020-10-04 19:16:31.068919,707,0,1,707
59,2020-10-10 16:29:48.614654,707,0,1,707
60,2020-10-11 16:40:58.436018,707,0,1,707
61,2020-10-01 00:00:00+00:00,716,0,0,716
62,2020-10-08 17:30:44.082444,716,0,1,716
63,2020-10-10 15:55:18.725579,716,0,1,716
64,2020-10-13 12:04:03.421051,716,0,1,716
65,2020-10-01 00:00:00+00:00,828,0,0,828
66,2020-10-01 00:00:00+00:00,827,0,0,827
67,2020-10-10 01:11:10.042972,827,0,1,827
68,2020-10-01 00:00:00+00:00,547,0,0,547
69,2020-10-04 17:39:57.029204,547,0,1,547
70,2020-10-06 18:32:29.849862,547,0,1,547
71,2020-10-07 00:51:48.716670,547,0,1,547
72,2020-10-07 14:12:04.850424,547,0,1,547
73,2020-10-09 00:21:18.282266,547,0,1,547
74,2020-10-09 09:19:13.417916,547,0,1,547
75,2020-10-01 00:00:00+00:00,942,0,0,942
76,2020-10-04 13:17:22.209433,942,0,1,942
77,2020-10-09 22:01:49.276305,942,0,1,942
78,2020-10-10 00:15:21.652782,942,0,2,942
79,2020-10-01 00:00:00+00:00,436,0,0,436
80,2020-10-09 15:52:05.683534,436,0,1,436
81,2020-10-01 00:00:00+00:00,594,0,0,594
82,2020-10-12 18:29:47.021731,594,0,1,594
83,2020-10-01 00:00:00+00:00,660,0,0,660
84,2020-10-05 20:20:00.885115,660,0,1,660
85,2020-10-01 00:00:00+00:00,933,0,0,933
86,2020-10-01 22:34:36.239876,933,0,1,933
87,2020-10-08 16:09:01.931363,933,0,1,933
88,2020-10-01 00:00:00+00:00,708,0,0,708
89,2020-10-02 10:56:31.472286,708,0,1,708
90,2020-10-05 10:58:20.188219,708,0,1,708
91,2020-10-05 15:56:26.611957,708,0,2,708
92,2020-10-09 11:13:37.761744,708,0,1,708
93,2020-10-01 00:00:00+00:00,877,0,0,877
94,2020-10-11 11:34:35.208201,877,0,1,877
95,2020-10-01 00:00:00+00:00,664,0,0,664
96,2020-10-06 16:42:42.165880,664,0,1,664
97,2020-10-08 21:20:21.179791,664,0,1,664
98,2020-10-09 23:07:20.045883,664,0,1,664
99,2020-10-01 00:00:00+00:00,883,0,0,883
100,2020-10-01 00:00:00+00:00,820,0,0,820
101,2020-10-03 00:35:06.052813,820,0,1,820
102,2020-10-06 14:40:29.311041,820,0,1,820
103,2020-10-11 13:43:43.615507,820,0,1,820
104,2020-10-01 00:00:00+00:00,1101,0,0,1101
105,2020-10-03 21:22:55.237549,1101,0,1,1101
106,2020-10-05 21:27:57.628865,1101,0,1,1101
107,2020-10-05 22:51:37.102751,1101,0,2,1101
108,2020-10-01 00:00:00+00:00,706,0,0,706
109,2020-10-01 17:06:51.368657,706,0,1,706
110,2020-10-01 00:00:00+00:00,932,0,0,932
111,2020-10-03 20:07:43.687482,932,0,1,932
112,2020-10-06 10:41:50.451717,932,0,1,932
113,2020-10-06 17:03:45.426995,932,0,1,932
114,2020-10-08 14:41:10.245722,932,0,1,932
115,2020-10-01 00:00:00+00:00,988,0,0,988
116,2020-10-08 12:19:17.411808,988,0,1,988
117,2020-10-11 10:16:41.089943,988,0,1,988
118,2020-10-01 00:00:00+00:00,1268,0,0,1268
119,2020-10-02 09:35:36.209727,1268,0,1,1268
120,2020-10-05 02:47:53.319212,1268,0,1,1268
121,2020-10-05 22:23:41.338478,1268,0,1,1268
122,2020-10-06 11:12:05.271855,1268,0,1,1268
123,2020-10-06 13:15:55.162021,1268,0,2,1268
124,2020-10-08 14:12:45.648551,1268,0,1,1268
125,2020-10-09 03:00:16.584972,1268,0,1,1268
126,2020-10-09 20:17:40.118564,1268,0,1,1268
127,2020-10-12 13:37:20.546708,1268,0,1,1268
128,2020-10-12 20:05:12.375482,1268,0,1,1268
129,2020-10-13 17:22:47.852124,1268,0,1,1268
130,2020-10-01 00:00:00+00:00,649,0,0,649
131,2020-10-01 15:34:21.502647,649,0,1,649
132,2020-10-05 21:32:21.357442,649,0,1,649
133,2020-10-01 00:00:00+00:00,1051,0,0,1051
134,2020-10-07 00:14:08.972467,1051,0,1,1051
135,2020-10-01 00:00:00+00:00,1158,0,0,1158
136,2020-10-05 06:52:34.345225,1158,0,1,1158
137,2020-10-12 06:44:02.098372,1158,0,1,1158
138,2020-10-13 13:40:21.620095,1158,0,1,1158
139,2020-10-01 00:00:00+00:00,546,0,0,546
140,2020-10-02 10:58:40.873916,546,0,1,546
141,2020-10-03 23:20:33.884272,546,0,1,546
142,2020-10-01 00:00:00+00:00,944,0,0,944
143,2020-10-07 00:58:29.021196,944,0,1,944
144,2020-10-10 20:33:33.399097,944,0,1,944
145,2020-10-01 00:00:00+00:00,1381,0,0,1381
146,2020-10-01 14:45:41.525912,1381,0,1,1381
147,2020-10-02 06:14:34.412070,1381,0,1,1381
148,2020-10-03 10:33:48.644197,1381,0,1,1381
149,2020-10-04 19:13:39.128826,1381,0,1,1381
150,2020-10-07 17:35:25.252623,1381,0,1,1381
151,2020-10-07 21:08:01.122593,1381,0,2,1381
152,2020-10-09 20:29:29.218691,1381,0,1,1381
153,2020-10-10 02:18:58.669850,1381,0,1,1381
154,2020-10-11 16:55:07.012045,1381,0,1,1381
155,2020-10-13 21:06:33.858153,1381,0,1,1381
156,2020-10-01 00:00:00+00:00,822,0,0,822
157,2020-10-02 13:29:02.157765,822,0,1,822
158,2020-10-08 12:54:47.243369,822,0,1,822
159,2020-10-09 09:01:40.420124,822,0,1,822
160,2020-10-01 00:00:00+00:00,826,0,0,826
161,2020-10-02 06:09:26.449440,826,0,1,826
162,2020-10-09 08:27:44.911342,826,0,1,826
163,2020-10-13 16:06:37.084208,826,0,1,826
164,2020-10-01 00:00:00+00:00,483,0,0,483
165,2020-10-13 13:50:25.671262,483,0,1,483
166,2020-10-01 00:00:00+00:00,704,0,0,704
167,2020-10-01 20:19:04.403589,704,0,1,704
168,2020-10-03 13:23:36.242976,704,0,1,704
169,2020-10-03 19:21:21.951623,704,0,1,704
170,2020-10-05 01:36:53.828751,704,0,1,704
171,2020-10-05 03:11:50.327845,704,0,2,704
172,2020-10-05 16:01:30.603643,704,0,1,704
173,2020-10-09 22:48:32.874414,704,0,1,704
174,2020-10-10 02:49:12.479241,704,0,2,704
175,2020-10-10 10:25:27.645911,704,0,1,704
176,2020-10-10 22:43:27.720157,704,0,1,704
177,2020-10-11 17:21:54.330826,704,0,1,704
178,2020-10-12 19:19:30.893277,704,0,1,704
179,2020-10-13 06:20:32.886191,704,0,1,704
180,2020-10-13 09:18:07.365001,704,0,2,704
181,2020-10-01 00:00:00+00:00,767,0,0,767
182,2020-10-11 23:15:29.733821,767,0,1,767
183,2020-10-01 00:00:00+00:00,1102,0,0,1102
184,2020-10-07 17:36:59.675945,1102,0,1,1102
185,2020-10-13 19:29:36.391343,1102,0,1,1102
186,2020-10-01 00:00:00+00:00,1157,0,0,1157
187,2020-10-01 00:00:00+00:00,995,0,0,995
188,2020-10-01 00:00:00+00:00,996,0,0,996
189,2020-10-04 01:47:56.973202,996,0,1,996
190,2020-10-08 11:24:48.149160,996,0,1,996
191,2020-10-08 19:26:34.760123,996,0,1,996
192,2020-10-01 00:00:00+00:00,709,0,0,709
193,2020-10-02 00:05:21.464695,709,0,1,709
194,2020-10-09 20:40:24.287656,709,0,1,709
195,2020-10-11 15:54:30.923280,709,0,1,709
196,2020-10-01 00:00:00+00:00,1045,0,0,1045
197,2020-10-01 12:48:56.686988,1045,0,1,1045
198,2020-10-07 17:35:11.830804,1045,0,1,1045
199,2020-10-01 00:00:00+00:00,427,0,0,427
200,2020-10-01 19:26:27.661421,427,0,1,427
201,2020-10-04 23:47:11.081204,427,0,1,427
202,2020-10-01 00:00:00+00:00,705,0,0,705
203,2020-10-02 16:47:38.420938,705,0,1,705
204,2020-10-10 00:48:37.392621,705,0,1,705
205,2020-10-12 19:06:26.938172,705,0,1,705
206,2020-10-12 19:52:16.603845,705,0,2,705
207,2020-10-01 00:00:00+00:00,661,0,0,661
208,2020-10-05 16:02:51.931875,661,0,1,661
209,2020-10-01 00:00:00+00:00,765,0,0,765
210,2020-10-12 12:35:56.153895,765,0,1,765
211,2020-10-01 00:00:00+00:00,881,0,0,881
212,2020-10-10 22:38:05.959005,881,0,1,881
213,2020-10-01 00:00:00+00:00,605,0,0,605
214,2020-10-03 18:16:33.612062,605,0,1,605
215,2020-10-09 10:09:35.473913,605,0,1,605
216,2020-10-10 01:35:55.797635,605,0,1,605
217,2020-10-01 00:00:00+00:00,943,0,0,943
218,2020-10-10 01:42:27.112442,943,0,1,943
219,2020-10-01 00:00:00+00:00,650,0,0,650
220,2020-10-04 14:18:23.110654,650,0,1,650
221,2020-10-01 00:00:00+00:00,1100,0,0,1100
222,2020-10-01 14:30:38.860591,1100,0,1,1100
223,2020-10-03 20:52:42.574519,1100,0,1,1100
224,2020-10-05 13:22:25.146244,1100,0,1,1100
225,2020-10-05 16:14:08.813551,1100,0,2,1100
226,2020-10-06 17:01:53.695057,1100,0,1,1100
227,2020-10-08 10:15:17.173881,1100,0,1,1100
228,2020-10-09 12:51:52.705230,1100,0,1,1100
229,2020-10-09 13:01:57.137975,1100,0,2,1100
230,2020-10-10 10:55:20.139598,1100,0,1,1100
231,2020-10-10 21:14:55.039699,1100,0,1,1100
232,2020-10-12 20:14:12.103352,1100,0,1,1100
233,2020-10-12 20:54:12.504495,1100,0,2,1100
234,2020-10-13 17:11:06.496274,1100,0,1,1100
235,2020-10-13 17:21:45.876559,1100,0,2,1100
236,2020-10-01 00:00:00+00:00,544,0,0,544
237,2020-10-07 17:33:47.192938,544,0,1,544
238,2020-10-01 00:00:00+00:00,831,0,0,831
239,2020-10-01 22:00:29.261046,831,0,1,831
240,2020-10-02 14:44:13.301427,831,0,1,831
241,2020-10-02 19:05:08.444610,831,0,2,831
242,2020-10-03 16:48:45.652612,831,0,1,831
243,2020-10-09 23:28:22.029286,831,0,1,831
244,2020-10-14 12:55:21.314038,831,0,1,831
245,2020-10-01 00:00:00+00:00,437,0,0,437
246,2020-10-01 19:37:41.809547,437,0,1,437
247,2020-10-01 00:00:00+00:00,492,0,0,492
248,2020-10-03 20:41:21.947951,492,0,1,492
249,2020-10-14 09:02:40.786226,492,0,1,492
250,2020-10-01 00:00:00+00:00,999,0,0,999
251,2020-10-01 16:51:36.363959,999,0,1,999
252,2020-10-11 16:05:35.571014,999,0,1,999
253,2020-10-01 00:00:00+00:00,1050,0,0,1050
254,2020-10-02 13:10:28.737810,1050,0,1,1050
255,2020-10-02 19:53:19.384747,1050,0,1,1050
256,2020-10-11 20:37:40.468474,1050,0,1,1050
257,2020-10-01 00:00:00+00:00,595,0,0,595
258,2020-10-01 23:55:30.205750,595,0,1,595
259,2020-10-05 09:04:30.357352,595,0,1,595
260,2020-10-01 00:00:00+00:00,382,0,0,382
261,2020-10-01 13:25:08.128373,382,0,1,382
262,2020-10-01 20:21:24.775146,382,0,1,382
263,2020-10-04 12:48:39.216810,382,0,1,382
264,2020-10-04 17:59:24.564587,382,0,2,382
265,2020-10-04 18:48:02.661267,382,0,2,382
266,2020-10-07 22:42:47.433149,382,0,1,382
267,2020-10-08 20:54:57.396287,382,0,1,382
268,2020-10-09 23:16:04.809539,382,0,1,382
269,2020-10-11 06:26:31.364913,382,0,1,382
270,2020-10-12 00:26:20.027547,382,0,1,382
271,2020-10-13 11:18:38.589663,382,0,1,382
272,2020-10-13 19:00:52.063475,382,0,1,382
273,2020-10-13 20:43:05.495463,382,0,2,382
274,2020-10-01 00:00:00+00:00,712,0,0,712
275,2020-10-07 08:39:37.270376,712,0,1,712
276,2020-10-11 23:32:20.770683,712,0,1,712
277,2020-10-12 21:34:19.155417,712,0,1,712
278,2020-10-01 00:00:00+00:00,1000,0,0,1000
279,2020-10-03 14:02:40.795613,1000,0,1,1000
280,2020-10-09 13:36:44.227813,1000,0,1,1000
281,2020-10-10 02:25:52.844967,1000,0,1,1000
282,2020-10-01 00:00:00+00:00,596,0,0,596
283,2020-10-01 00:00:00+00:00,379,0,0,379
284,2020-10-14 15:31:23.570529,379,0,1,379
285,2020-10-01 00:00:00+00:00,315,0,0,315
286,2020-10-01 08:02:21.841090,315,0,1,315
287,2020-10-01 14:17:49.373404,315,0,1,315
288,2020-10-01 22:38:49.824091,315,0,1,315
289,2020-10-02 23:50:37.453233,315,0,1,315
290,2020-10-07 13:44:05.170018,315,0,1,315
291,2020-10-07 20:29:45.922827,315,0,1,315
292,2020-10-10 08:35:41.227779,315,0,1,315
293,2020-10-11 11:25:37.327915,315,0,1,315
294,2020-10-13 09:23:41.505289,315,0,1,315
295,2020-10-01 00:00:00+00:00,941,0,0,941
296,2020-10-01 00:00:00+00:00,487,0,0,487
297,2020-10-03 07:28:21.021079,487,0,1,487
298,2020-10-12 09:07:49.847148,487,0,1,487
299,2020-10-01 00:00:00+00:00,824,0,0,824
300,2020-10-01 00:00:00+00:00,651,0,0,651
301,2020-10-01 00:00:00+00:00,880,0,0,880
302,2020-10-03 08:18:22.906709,880,0,1,880
303,2020-10-03 16:37:51.518983,880,0,1,880
304,2020-10-04 16:43:31.463581,880,0,1,880
305,2020-10-04 20:40:06.822866,880,0,2,880
306,2020-10-10 16:37:42.166515,880,0,1,880
307,2020-10-13 19:50:55.791455,880,0,1,880
308,2020-10-01 00:00:00+00:00,1216,0,0,1216
309,2020-10-01 09:41:50.485889,1216,0,1,1216
310,2020-10-02 08:22:17.436741,1216,0,1,1216
311,2020-10-02 10:13:30.229801,1216,0,2,1216
312,2020-10-03 16:13:22.447508,1216,0,1,1216
313,2020-10-04 15:00:01.901695,1216,0,1,1216
314,2020-10-06 19:34:20.267310,1216,0,1,1216
315,2020-10-08 17:04:45.176680,1216,0,1,1216
316,2020-10-10 11:51:44.217716,1216,0,1,1216
317,2020-10-10 23:03:54.389267,1216,0,1,1216
318,2020-10-11 02:18:33.569396,1216,0,2,1216
319,2020-10-11 11:13:08.510771,1216,0,1,1216
320,2020-10-12 09:26:34.876919,1216,0,1,1216
321,2020-10-14 08:04:31.889150,1216,0,1,1216
322,2020-10-01 00:00:00+00:00,882,0,0,882
323,2020-10-01 00:00:00+00:00,601,0,0,601
324,2020-10-08 14:56:14.314181,601,0,1,601
325,2020-10-09 14:17:45.305610,601,0,1,601
326,2020-10-10 23:47:17.333410,601,0,1,601
327,2020-10-01 00:00:00+00:00,763,0,0,763
328,2020-10-06 23:39:38.826241,763,0,1,763
329,2020-10-01 00:00:00+00:00,477,0,0,477
330,2020-10-01 14:04:24.644661,477,0,1,477
331,2020-10-02 15:45:28.579529,477,0,1,477
332,2020-10-03 08:02:00.984502,477,0,1,477
333,2020-10-07 15:53:56.631067,477,0,1,477
334,2020-10-08 13:59:13.143221,477,0,1,477
335,2020-10-11 15:25:58.321127,477,0,1,477
336,2020-10-11 16:05:24.541273,477,0,2,477
337,2020-10-01 00:00:00+00:00,600,0,0,600
338,2020-10-09 17:32:54.752381,600,0,1,600
339,2020-10-01 00:00:00+00:00,1659,0,0,1659
340,2020-10-01 11:45:55.611985,1659,0,1,1659
341,2020-10-01 11:59:10.511815,1659,0,2,1659
342,2020-10-01 20:58:19.390067,1659,0,1,1659
343,2020-10-02 09:36:50.194240,1659,0,1,1659
344,2020-10-03 12:46:27.400330,1659,0,1,1659
345,2020-10-03 16:16:18.620962,1659,0,2,1659
346,2020-10-04 18:31:51.270597,1659,0,1,1659
347,2020-10-05 09:22:37.658508,1659,0,1,1659
348,2020-10-05 11:59:24.690881,1659,0,2,1659
349,2020-10-06 19:10:21.871862,1659,0,1,1659
350,2020-10-06 21:30:48.352991,1659,0,2,1659
351,2020-10-07 09:19:53.107203,1659,0,1,1659
