,0
engine_type,electric
year_energymix,2020
vehicles_config_mode,sim_config
vehicles_initial_placement,random_greedy
vehicle_model_name,Fiat 500e 2020
n_vehicles,200
stations_config_mode,sim_config
distributed_cps,True
system_cps,True
profile_type,single_phase_2
charging_config_mode,sim_config
cps_placement_policy,num_parkings
tot_n_charging_poles,400
n_charging_zones,5
charging_strategy,reactive
charging_relocation_strategy,closest_queueing
queuing,True
n_workers,1
alpha_policy,auto
beta,100
battery_swap,False
avg_reach_time,0
avg_service_time,0
relocation,False
relocation_strategy,
relocation_technique,frozenset()
n_relocation_workers,1
avg_relocation_speed,20
relocation_capacity,1
relocation_profitability_check,False
relocation_vehicle_consumption,7
diesel_price,0.65
unlock_fee,1
rent_fee,0.15
avg_relocation_distance,1
avg_trip_duration,10
cps_zones_percentage,0.0019157088122605363
city,Roma
data_source_id,enjoy
city_scenario_folder,default
alpha,21.31273069411744
n_vehicles_sim,200
sim_duration,5270400.0
tot_potential_charging_energy,2166720.0
n_same_zone_trips,10243
n_not_same_zone_trips,11191
n_no_close_vehicles,8055
n_deaths,0
n_booking_reqs,29489
n_bookings,21434
n_unsatisfied,8055
fraction_satisfied,0.7268472989928448
fraction_unsatisfied,0.27315270100715516
fraction_same_zone_trips,0.34734985926955814
fraction_not_same_zone_trips,0.37949743972328664
fraction_no_close_vehicles,0.2731527010071552
fraction_not_enough_energy,0.0
fraction_same_zone_trips_satisfied,0.47788560231408045
fraction_not_same_zone_trips_satisfied,0.5221143976859196
fraction_no_close_vehicles_unsatisfied,1.0
fraction_deaths_unsatisfied,0.0
n_charges,787
tot_mobility_distance,127150434.57718228
tot_mobility_duration,37805309.17473
cum_relo_ret_t,269340.56768808723
min_vehicles_relocated,inf
max_vehicles_relocated,-inf
avg_relocation_step_distance,NA
tot_vehicles_moved,0
n_charging_requests_system,787
n_charges_system,0
n_charges_users,0
n_charge_deaths,1
fraction_charge_deaths,0.0012706480304955528
soc_avg,61.80793357243016
soc_med,61.86869448444428
charging_time_avg,5.258050993567902
charging_time_med,5.212371743848298
n_charges_by_vehicle_avg,3.99492385786802
n_charges_by_vehicle_system_avg,3.99492385786802
n_charges_by_vehicle_users_avg,0
tot_potential_mobility_distance,174653176.19028413
tot_potential_mobility_duration,52182532.62708
tot_potential_welltotank_energy,30491.997532813853
tot_potential_tanktowheel_energy,24035.443927468103
tot_potential_mobility_energy,54527.441460281945
tot_potential_welltotank_co2_emissions,12039.65917836731
tot_potential_welltowheel_co2_emissions,0.0
tot_potential_co2_emissions_kg,12039.65917836731
tot_welltotank_energy,30491.99753281385
tot_tanktowheel_energy,24035.443927468103
tot_mobility_energy,54527.441460281945
tot_welltotank_co2_emissions,12039.65917836731
tot_tanktowheel_co2_emissions,0.0
tot_co2_emissions_kg,12039.65917836731
tot_charging_energy,23835.37611996253
tot_charging_return_distance,2780319.2690666295
fraction_charges_system,1.0
fraction_energy_system,1.0
fraction_duration_system,1.0
fraction_charges_users,0
fraction_energy_users,0
fraction_duration_users,0
charging_duration_avg,18928.983576844446
charging_energy_event_avg,30.28637372295112
charging_energy_event_max,36.038437311785515
charging_energy_event_med,30.023261244566196
cum_relo_out_t,0.0
cum_relo_t,269340.56768808723
cum_relo_khw,529.7531559446214
avg_hourly_relo_t,11222.5236536703
max_driving_distance,41883.47752455863
percentage_satisfied,72.68472989928448
percentage_unsatisfied,27.315270100715516
percentage_same_zone_trips,34.734985926955815
percentage_not_same_zone_trips,37.94974397232866
percentage_no_close_vehicles,27.315270100715523
percentage_not_enough_energy,0.0
percentage_same_zone_trips_satisfied,47.78856023140804
percentage_not_same_zone_trips_satisfied,52.21143976859196
percentage_no_close_vehicles_unsatisfied,100.0
percentage_deaths_unsatisfied,0.0
percentage_charge_deaths,0.12706480304955528
percentage_charges_system,100.0
percentage_energy_system,100.0
percentage_duration_system,100.0
percentage_charges_users,0
percentage_energy_users,0
percentage_duration_users,0
cars_cost,66666.66666666667
charging_infrastructure_cost,16843.133333333335
scenario_cost,83509.8
relocation_cost,1720.786960229446
energy_cost,2198.2416425330202
revenues,163823.00642383003
washing_cost,4149.34
sim_cost,8068.368602762466
profit,72244.83782106756
