,0
engine_type,electric
year_energymix,2020
vehicles_config_mode,sim_config
vehicles_initial_placement,random_greedy
vehicle_model_name,Fiat 500e 2020
n_vehicles,200
stations_config_mode,sim_config
distributed_cps,True
system_cps,True
profile_type,single_phase_2
charging_config_mode,sim_config
cps_placement_policy,num_parkings
tot_n_charging_poles,400
n_charging_zones,100
charging_strategy,reactive
charging_relocation_strategy,closest_queueing
queuing,True
n_workers,1
alpha_policy,auto
beta,100
battery_swap,False
avg_reach_time,0
avg_service_time,0
relocation,False
relocation_strategy,
relocation_technique,frozenset()
n_relocation_workers,1
avg_relocation_speed,20
relocation_capacity,1
relocation_profitability_check,False
relocation_vehicle_consumption,7
diesel_price,0.65
unlock_fee,1
rent_fee,0.15
avg_relocation_distance,1
avg_trip_duration,10
cps_zones_percentage,0.0019157088122605363
city,Roma
data_source_id,enjoy
city_scenario_folder,default
alpha,21.31273069411744
n_vehicles_sim,200
sim_duration,5270400.0
tot_potential_charging_energy,2166720.0
n_same_zone_trips,11843
n_not_same_zone_trips,11430
n_no_close_vehicles,6216
n_deaths,0
n_booking_reqs,29489
n_bookings,23273
n_unsatisfied,6216
fraction_satisfied,0.7892095357590966
fraction_unsatisfied,0.21079046424090342
fraction_same_zone_trips,0.40160737902268645
fraction_not_same_zone_trips,0.3876021567364102
fraction_no_close_vehicles,0.2107904642409034
fraction_not_enough_energy,0.0
fraction_same_zone_trips_satisfied,0.5088729428952005
fraction_not_same_zone_trips_satisfied,0.49112705710479954
fraction_no_close_vehicles_unsatisfied,1.0
fraction_deaths_unsatisfied,0.0
n_charges,872
tot_mobility_distance,138064904.58749366
tot_mobility_duration,40980850.202046
cum_relo_ret_t,74168.03578757613
min_vehicles_relocated,inf
max_vehicles_relocated,-inf
avg_relocation_step_distance,NA
tot_vehicles_moved,0
n_charging_requests_system,872
n_charges_system,0
n_charges_users,0
n_charge_deaths,0
fraction_charge_deaths,0.0
soc_avg,61.53112741963342
soc_med,61.29242282331139
charging_time_avg,5.248172606349844
charging_time_med,5.202819196038419
n_charges_by_vehicle_avg,4.36
n_charges_by_vehicle_system_avg,4.36
n_charges_by_vehicle_users_avg,0
tot_potential_mobility_distance,174653176.19028413
tot_potential_mobility_duration,52182532.62708
tot_potential_welltotank_energy,33124.65762060611
tot_potential_tanktowheel_energy,26110.6491957395
tot_potential_mobility_energy,59235.306816345605
tot_potential_welltotank_co2_emissions,13079.155857960028
tot_potential_welltowheel_co2_emissions,0.0
tot_potential_co2_emissions_kg,13079.155857960028
tot_welltotank_energy,33124.6576206061
tot_tanktowheel_energy,26110.6491957395
tot_mobility_energy,59235.306816345605
tot_welltotank_co2_emissions,13079.155857960028
tot_tanktowheel_co2_emissions,0.0
tot_co2_emissions_kg,13079.155857960028
tot_charging_energy,26360.1015133655
tot_charging_return_distance,767753.719534097
fraction_charges_system,1.0
fraction_energy_system,0.9999999999999999
fraction_duration_system,1.0000000000000002
fraction_charges_users,0
fraction_energy_users,0
fraction_duration_users,0
charging_duration_avg,18893.42138285944
charging_energy_event_avg,30.229474212575113
charging_energy_event_max,36.10408764296764
charging_energy_event_med,29.968238569181302
cum_relo_out_t,0.0
cum_relo_t,74168.03578757613
cum_relo_khw,145.8775830389693
avg_hourly_relo_t,3090.3348244823387
max_driving_distance,41883.47752455863
percentage_satisfied,78.92095357590966
percentage_unsatisfied,21.079046424090343
percentage_same_zone_trips,40.16073790226864
percentage_not_same_zone_trips,38.76021567364102
percentage_no_close_vehicles,21.07904642409034
percentage_not_enough_energy,0.0
percentage_same_zone_trips_satisfied,50.88729428952005
percentage_not_same_zone_trips_satisfied,49.11270571047995
percentage_no_close_vehicles_unsatisfied,100.0
percentage_deaths_unsatisfied,0.0
percentage_charge_deaths,0.0
percentage_charges_system,100.0
percentage_energy_system,99.99999999999999
percentage_duration_system,100.00000000000003
percentage_charges_users,0
percentage_energy_users,0
percentage_duration_users,0
cars_cost,66666.66666666667
charging_infrastructure_cost,16843.133333333335
scenario_cost,83509.8
relocation_cost,473.85133975395854
energy_cost,2388.0364576936754
revenues,177583.684208866
washing_cost,4592.73
sim_cost,7454.617797447634
profit,86619.26641141837
