,0
engine_type,electric
year_energymix,2020
vehicles_config_mode,sim_config
vehicles_initial_placement,random_greedy
vehicle_model_name,Fiat 500e 2020
n_vehicles,200
stations_config_mode,sim_config
distributed_cps,True
system_cps,True
profile_type,single_phase_2
charging_config_mode,sim_config
cps_placement_policy,num_parkings
tot_n_charging_poles,10
n_charging_zones,100
charging_strategy,reactive
charging_relocation_strategy,closest_queueing
queuing,True
n_workers,1
alpha_policy,auto
beta,100
battery_swap,False
avg_reach_time,0
avg_service_time,0
relocation,False
relocation_strategy,
relocation_technique,frozenset()
n_relocation_workers,1
avg_relocation_speed,20
relocation_capacity,1
relocation_profitability_check,False
relocation_vehicle_consumption,7
diesel_price,0.65
unlock_fee,1
rent_fee,0.15
avg_relocation_distance,1
avg_trip_duration,10
cps_zones_percentage,0.0019157088122605363
city,Roma
data_source_id,enjoy
city_scenario_folder,default
alpha,21.31273069411744
n_vehicles_sim,200
sim_duration,5270400.0
tot_potential_charging_energy,54168.0
n_same_zone_trips,5315
n_not_same_zone_trips,8543
n_no_close_vehicles,15631
n_deaths,0
n_booking_reqs,29489
n_bookings,13858
n_unsatisfied,15631
fraction_satisfied,0.4699379429617824
fraction_unsatisfied,0.5300620570382176
fraction_same_zone_trips,0.18023669842992301
fraction_not_same_zone_trips,0.28970124453185936
fraction_no_close_vehicles,0.5300620570382176
fraction_not_enough_energy,0.0
fraction_same_zone_trips_satisfied,0.38353297734160774
fraction_not_same_zone_trips_satisfied,0.6164670226583923
fraction_no_close_vehicles_unsatisfied,1.0
fraction_deaths_unsatisfied,0.0
n_charges,587
tot_mobility_distance,82310595.80212586
tot_mobility_duration,24348200.169548
cum_relo_ret_t,152064.39612547396
min_vehicles_relocated,inf
max_vehicles_relocated,-inf
avg_relocation_step_distance,NA
tot_vehicles_moved,0
n_charging_requests_system,587
n_charges_system,0
n_charges_users,0
n_charge_deaths,0
fraction_charge_deaths,0.0
soc_avg,59.763877564369174
soc_med,58.76410392747229
charging_time_avg,5.249345598157879
charging_time_med,5.202164491936169
n_charges_by_vehicle_avg,2.935
n_charges_by_vehicle_system_avg,2.935
n_charges_by_vehicle_users_avg,0
tot_potential_mobility_distance,174653176.19028413
tot_potential_mobility_duration,52182532.62708
tot_potential_welltotank_energy,19747.236858787684
tot_potential_tanktowheel_energy,15565.841618970599
tot_potential_mobility_energy,35313.07847775829
tot_potential_welltotank_co2_emissions,7797.1277952007795
tot_potential_welltowheel_co2_emissions,0.0
tot_potential_co2_emissions_kg,7797.1277952007795
tot_welltotank_energy,19747.236858787684
tot_tanktowheel_energy,15565.8416189706
tot_mobility_energy,35313.07847775829
tot_welltotank_co2_emissions,7797.127795200779
tot_tanktowheel_co2_emissions,0.0
tot_co2_emissions_kg,7797.127795200779
tot_charging_energy,17748.66738884357
tot_charging_return_distance,1574101.3563904483
fraction_charges_system,1.0
fraction_energy_system,1.0
fraction_duration_system,1.0
fraction_charges_users,0
fraction_energy_users,0
fraction_duration_users,0
charging_duration_avg,18897.644153368365
charging_energy_event_avg,30.236230645389384
charging_energy_event_max,36.58915446301765
charging_energy_event_med,29.96446747355234
cum_relo_out_t,0.0
cum_relo_t,152064.39612547396
cum_relo_khw,299.08823036109567
avg_hourly_relo_t,6336.016505228082
max_driving_distance,41883.47752455863
percentage_satisfied,46.99379429617824
percentage_unsatisfied,53.00620570382176
percentage_same_zone_trips,18.0236698429923
percentage_not_same_zone_trips,28.970124453185935
percentage_no_close_vehicles,53.00620570382176
percentage_not_enough_energy,0.0
percentage_same_zone_trips_satisfied,38.353297734160776
percentage_not_same_zone_trips_satisfied,61.646702265839224
percentage_no_close_vehicles_unsatisfied,100.0
percentage_deaths_unsatisfied,0.0
percentage_charge_deaths,0.0
percentage_charges_system,100.0
percentage_energy_system,100.0
percentage_duration_system,100.0
percentage_charges_users,0
percentage_energy_users,0
percentage_duration_users,0
cars_cost,66666.66666666667
charging_infrastructure_cost,421.0783333333334
scenario_cost,67087.74500000001
relocation_cost,971.5225308016392
energy_cost,1423.625931401686
revenues,105508.86740137468
washing_cost,3073.58
sim_cost,5468.728462203326
profit,32952.39393917134
